Airlines,Flight Date,COVID Phase,Departure delay (Minutes),Delay Carrier (Minutes)_Dep,Delay Weather (Minutes)_Dep,Delay National Aviation System (Minutes)_Dep,Delay Security (Minutes)_Dep,Delay Late Aircraft Arrival (Minutes)_Dep,Total Flights_Dep,Cancelled Flights,Cancellation Rate (%),Arrival Delay (Minutes),Delay Carrier (Minutes)_Arr,Delay Weather (Minutes)_Arr,Delay National Aviation System (Minutes)_Arr,Delay Security (Minutes)_Arr,Delay Late Aircraft Arrival (Minutes)_Arr,Total Flights_Arr
JetBlue Airways,2020-07-05,During-COVID,-8.0,0,0,0,0,0,1,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-07-06,During-COVID,-8.0,0,0,0,0,0,1,0.0,0.0,-24.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-07-07,During-COVID,-13.0,0,0,0,0,0,1,0.0,0.0,-19.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-07-08,During-COVID,-14.0,0,0,0,0,0,1,0.0,0.0,-21.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-07-09,During-COVID,-11.0,0,0,0,0,0,2,0.0,0.0,-19.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-07-10,During-COVID,-1.5,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-07-11,During-COVID,-9.0,0,0,0,0,0,1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-07-12,During-COVID,7.5,0,0,0,0,24,2,0.0,0.0,21.5,0.0,0.0,6.0,0.0,36.0,2.0
JetBlue Airways,2020-07-13,During-COVID,-25.0,0,0,0,0,0,2,0.0,0.0,-13.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-07-14,During-COVID,-15.0,0,0,0,0,0,1,0.0,0.0,-29.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-07-15,During-COVID,-21.0,0,0,0,0,0,1,0.0,0.0,-25.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-07-16,During-COVID,-18.5,0,0,0,0,0,2,0.0,0.0,-22.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-07-17,During-COVID,-11.0,0,0,0,0,0,2,0.0,0.0,-8.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-07-18,During-COVID,-26.0,0,0,0,0,0,1,0.0,0.0,-26.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-07-19,During-COVID,-20.5,0,0,0,0,0,2,0.0,0.0,-19.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-07-20,During-COVID,-13.0,0,0,0,0,0,2,0.0,0.0,-29.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-07-21,During-COVID,-10.0,0,0,0,0,0,1,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-07-22,During-COVID,-12.0,0,0,0,0,0,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-07-23,During-COVID,6.5,0,0,18,0,26,2,0.0,0.0,8.5,0.0,0.0,33.0,0.0,0.0,2.0
JetBlue Airways,2020-07-24,During-COVID,-9.0,0,0,0,0,0,2,0.0,0.0,-13.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-07-25,During-COVID,-27.0,0,0,0,0,0,1,0.0,0.0,-37.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-07-26,During-COVID,10.0,15,0,0,0,0,2,1.0,50.0,-4.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-07-27,During-COVID,-18.0,0,0,0,0,0,2,0.0,0.0,-26.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-07-28,During-COVID,-20.0,0,0,0,0,0,1,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-07-29,During-COVID,-20.0,0,0,0,0,0,1,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-07-30,During-COVID,35.5,68,0,0,0,0,2,1.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-07-31,During-COVID,-4.5,0,0,0,0,0,2,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-08-02,During-COVID,-14.5,0,0,0,0,0,2,0.0,0.0,-18.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-08-03,During-COVID,-12.0,0,0,0,0,0,1,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-08-05,During-COVID,-11.0,0,0,0,0,0,1,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-08-06,During-COVID,7.0,0,0,0,0,0,2,0.0,0.0,15.5,22.0,0.0,9.0,0.0,1.0,2.0
JetBlue Airways,2020-08-07,During-COVID,21.0,18,0,0,0,1,1,0.0,0.0,46.0,37.0,0.0,9.0,0.0,0.0,1.0
JetBlue Airways,2020-08-09,During-COVID,-12.0,0,0,0,0,0,2,0.0,0.0,-21.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-08-13,During-COVID,-8.5,0,0,31,0,0,2,0.0,0.0,-9.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-08-16,During-COVID,-8.5,0,0,0,0,0,2,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-08-20,During-COVID,-13.0,0,0,0,0,0,2,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-08-23,During-COVID,-11.0,0,0,0,0,0,2,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-08-27,During-COVID,-3.5,0,0,0,0,0,2,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-08-30,During-COVID,-14.0,0,0,0,0,0,2,0.0,0.0,-13.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-09-03,During-COVID,-12.666666666666666,0,0,0,0,0,3,0.0,0.0,-12.333333333333334,0.0,0.0,0.0,0.0,0.0,3.0
JetBlue Airways,2020-09-06,During-COVID,17.0,0,0,17,0,22,2,0.0,0.0,34.0,51.0,0.0,17.0,0.0,0.0,2.0
JetBlue Airways,2020-09-10,During-COVID,-8.333333333333334,0,0,0,0,0,3,1.0,33.33333333333333,-11.666666666666666,0.0,0.0,0.0,0.0,0.0,3.0
JetBlue Airways,2020-09-13,During-COVID,-4.0,0,0,0,0,0,3,1.0,33.33333333333333,-8.0,0.0,0.0,0.0,0.0,0.0,3.0
JetBlue Airways,2020-09-17,During-COVID,-16.666666666666668,0,0,0,0,0,3,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,3.0
JetBlue Airways,2020-09-20,During-COVID,22.0,66,0,0,0,0,3,1.0,33.33333333333333,17.666666666666668,73.0,0.0,0.0,0.0,0.0,3.0
JetBlue Airways,2020-09-24,During-COVID,1.0,0,0,0,0,0,3,1.0,33.33333333333333,2.6666666666666665,0.0,0.0,22.0,0.0,0.0,3.0
JetBlue Airways,2020-09-27,During-COVID,-8.666666666666666,0,0,0,0,0,3,0.0,0.0,-16.666666666666668,0.0,0.0,0.0,0.0,0.0,3.0
JetBlue Airways,2020-10-01,During-COVID,-5.0,0,0,0,0,0,3,0.0,0.0,-5.333333333333333,0.0,0.0,0.0,0.0,0.0,3.0
JetBlue Airways,2020-10-02,During-COVID,0.0,0,0,0,0,0,1,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-10-03,During-COVID,-9.0,0,0,0,0,0,1,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-10-04,During-COVID,-10.0,0,0,0,0,0,2,0.0,0.0,-6.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-10-05,During-COVID,-12.666666666666666,0,0,0,0,0,3,0.0,0.0,-11.666666666666666,0.0,0.0,0.0,0.0,0.0,3.0
JetBlue Airways,2020-10-08,During-COVID,-4.333333333333333,0,0,0,0,0,3,0.0,0.0,-6.666666666666667,0.0,0.0,0.0,0.0,0.0,3.0
JetBlue Airways,2020-10-09,During-COVID,-13.0,0,0,0,0,0,1,0.0,0.0,-22.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-10-11,During-COVID,-16.666666666666668,0,0,0,0,0,3,0.0,0.0,-16.333333333333332,0.0,0.0,0.0,0.0,0.0,3.0
JetBlue Airways,2020-10-12,During-COVID,-17.0,0,0,0,0,0,3,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,0.0,3.0
JetBlue Airways,2020-10-15,During-COVID,-16.0,0,0,0,0,0,3,0.0,0.0,-14.333333333333334,0.0,0.0,0.0,0.0,0.0,3.0
JetBlue Airways,2020-10-16,During-COVID,-17.0,0,0,0,0,0,1,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-10-18,During-COVID,-8.0,0,0,0,0,0,2,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-10-19,During-COVID,-4.0,0,0,0,0,0,3,0.0,0.0,1.6666666666666667,0.0,0.0,16.0,0.0,0.0,3.0
JetBlue Airways,2020-10-22,During-COVID,-19.0,0,0,0,0,0,2,0.0,0.0,-24.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-10-23,During-COVID,-3.0,0,0,0,0,0,1,0.0,0.0,-26.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-10-25,During-COVID,-6.5,0,0,0,0,0,2,0.0,0.0,-12.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-10-26,During-COVID,-12.666666666666666,0,0,0,0,0,3,0.0,0.0,-6.333333333333333,0.0,0.0,0.0,0.0,0.0,3.0
JetBlue Airways,2020-10-29,During-COVID,-5.5,0,0,0,0,0,2,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-11-01,During-COVID,-3.0,0,0,0,0,0,2,0.0,0.0,-8.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-11-02,During-COVID,-17.0,0,0,0,0,0,2,0.0,0.0,-14.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-11-05,During-COVID,-17.666666666666668,0,0,0,0,0,3,0.0,0.0,-19.666666666666668,0.0,0.0,0.0,0.0,0.0,3.0
JetBlue Airways,2020-11-07,During-COVID,-18.0,0,0,0,0,0,1,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-11-08,During-COVID,-12.0,0,0,0,0,0,2,0.0,0.0,-27.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-11-09,During-COVID,-10.5,0,0,0,0,0,2,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-11-12,During-COVID,-16.0,0,0,0,0,0,3,0.0,0.0,-12.333333333333334,0.0,0.0,0.0,0.0,0.0,3.0
JetBlue Airways,2020-11-14,During-COVID,-15.0,0,0,0,0,0,1,0.0,0.0,-16.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-11-15,During-COVID,-15.0,0,0,0,0,0,2,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-11-16,During-COVID,-11.0,0,0,0,0,0,2,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-11-19,During-COVID,-0.3333333333333333,2,0,15,0,25,3,0.0,0.0,3.6666666666666665,35.0,0.0,0.0,0.0,0.0,3.0
JetBlue Airways,2020-11-21,During-COVID,2.0,0,0,0,0,0,2,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-11-22,During-COVID,28.333333333333332,0,0,0,0,99,3,0.0,0.0,32.333333333333336,86.0,0.0,32.0,0.0,0.0,3.0
JetBlue Airways,2020-11-23,During-COVID,5.0,0,0,0,0,0,1,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-11-24,During-COVID,-12.0,0,0,0,0,0,2,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-11-25,During-COVID,-5.5,0,0,0,0,0,2,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-11-28,During-COVID,-11.0,0,0,0,0,0,2,0.0,0.0,-16.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-11-29,During-COVID,-10.0,0,0,0,0,0,3,0.0,0.0,-7.666666666666667,0.0,0.0,0.0,0.0,0.0,3.0
JetBlue Airways,2020-11-30,During-COVID,-12.0,0,0,0,0,0,2,0.0,0.0,-14.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-12-03,During-COVID,-16.0,0,0,0,0,0,3,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,3.0
JetBlue Airways,2020-12-05,During-COVID,-3.0,0,0,0,0,0,1,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-12-06,During-COVID,-9.666666666666666,0,0,0,0,0,3,0.0,0.0,-4.333333333333333,0.0,0.0,0.0,0.0,0.0,3.0
JetBlue Airways,2020-12-07,During-COVID,-8.0,0,0,0,0,0,1,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-12-10,During-COVID,-4.0,4,0,18,0,0,3,0.0,0.0,-18.0,0.0,0.0,0.0,0.0,0.0,3.0
JetBlue Airways,2020-12-12,During-COVID,-10.0,0,0,0,0,0,1,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-12-13,During-COVID,-8.666666666666666,0,0,0,0,0,3,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,3.0
JetBlue Airways,2020-12-14,During-COVID,0.0,0,0,0,0,0,1,0.0,0.0,-13.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-12-17,During-COVID,80.66666666666667,0,0,5,0,232,3,1.0,33.33333333333333,87.66666666666667,0.0,200.0,56.0,0.0,0.0,3.0
JetBlue Airways,2020-12-18,During-COVID,5.5,0,0,0,0,0,2,0.0,0.0,12.5,14.0,0.0,0.0,0.0,8.0,2.0
JetBlue Airways,2020-12-19,During-COVID,2.5,0,0,0,0,0,2,0.0,0.0,7.5,11.0,0.0,14.0,0.0,0.0,2.0
JetBlue Airways,2020-12-20,During-COVID,-9.333333333333334,0,0,0,0,0,3,0.0,0.0,-2.3333333333333335,0.0,0.0,0.0,0.0,0.0,3.0
JetBlue Airways,2020-12-21,During-COVID,-2.0,0,0,0,0,0,1,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-12-23,During-COVID,-2.5,0,0,0,0,0,2,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-12-25,During-COVID,-10.0,0,0,0,0,0,2,0.0,0.0,-13.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-12-26,During-COVID,25.5,0,0,105,0,0,2,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2020-12-27,During-COVID,4.0,0,0,16,0,26,3,0.0,0.0,12.333333333333334,35.0,0.0,0.0,0.0,3.0,3.0
JetBlue Airways,2020-12-28,During-COVID,-13.0,0,0,0,0,0,1,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2020-12-30,During-COVID,7.0,21,0,10,0,0,2,0.0,0.0,-13.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2021-01-01,During-COVID,-1.5,0,0,0,0,0,2,0.0,0.0,2.5,0.0,0.0,22.0,0.0,0.0,2.0
JetBlue Airways,2021-01-02,During-COVID,-10.5,0,0,0,0,0,2,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2021-01-03,During-COVID,39.0,20,0,7,0,116,3,0.0,0.0,31.0,127.0,0.0,1.0,0.0,0.0,3.0
JetBlue Airways,2021-01-04,During-COVID,-25.0,0,0,0,0,0,1,0.0,0.0,-39.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-01-07,During-COVID,-7.5,0,0,0,0,0,2,0.0,0.0,-18.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2021-01-09,During-COVID,-3.0,0,0,0,0,0,1,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-01-10,During-COVID,-4.5,0,0,0,0,0,2,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2021-01-11,During-COVID,-3.0,0,0,25,0,0,1,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-01-14,During-COVID,40.5,57,0,10,0,24,2,0.0,0.0,51.0,86.0,0.0,16.0,0.0,0.0,2.0
JetBlue Airways,2021-01-16,During-COVID,60.0,28,0,3,0,32,1,0.0,0.0,34.0,32.0,0.0,2.0,0.0,0.0,1.0
JetBlue Airways,2021-01-17,During-COVID,-10.5,0,0,0,0,0,2,0.0,0.0,-9.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2021-01-18,During-COVID,70.0,0,0,8,0,70,1,0.0,0.0,78.0,55.0,0.0,13.0,0.0,10.0,1.0
JetBlue Airways,2021-01-21,During-COVID,-9.5,0,0,0,0,0,2,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2021-01-23,During-COVID,-16.0,0,0,0,0,0,1,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-01-24,During-COVID,-4.0,0,0,0,0,0,2,0.0,0.0,1.5,5.0,0.0,6.0,0.0,10.0,2.0
JetBlue Airways,2021-01-25,During-COVID,-7.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-01-28,During-COVID,-15.0,0,0,0,0,0,2,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2021-01-30,During-COVID,-18.0,0,0,0,0,0,1,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-01-31,During-COVID,-12.5,0,0,0,0,0,2,0.0,0.0,-17.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2021-02-01,During-COVID,-10.0,0,0,0,0,0,1,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-02-04,During-COVID,-5.5,0,0,0,0,0,2,0.0,0.0,-6.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2021-02-06,During-COVID,-7.0,0,0,0,0,0,1,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-02-07,During-COVID,2.0,0,0,0,0,0,2,0.0,0.0,11.0,7.0,0.0,8.0,0.0,8.0,2.0
JetBlue Airways,2021-02-08,During-COVID,-3.0,0,0,0,0,0,1,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-02-11,During-COVID,-1.0,0,0,0,0,0,1,0.0,0.0,17.0,0.0,0.0,31.0,0.0,0.0,2.0
JetBlue Airways,2021-02-12,During-COVID,-9.0,0,0,15,0,0,2,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2021-02-13,During-COVID,105.0,105,0,26,0,0,1,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-02-14,During-COVID,3.5,9,0,38,0,5,2,0.0,0.0,15.5,0.0,0.0,31.0,0.0,0.0,2.0
JetBlue Airways,2021-02-15,During-COVID,0.0,0,0,0,0,0,2,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2021-02-16,During-COVID,0.0,0,0,0,0,0,1,1.0,100.0,30.0,0.0,30.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-02-17,During-COVID,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-02-18,During-COVID,0.0,0,0,0,0,0,2,2.0,100.0,9.0,1.0,0.0,0.0,0.0,17.0,2.0
JetBlue Airways,2021-02-19,During-COVID,31.0,2,0,52,0,60,2,0.0,0.0,48.5,0.0,0.0,88.0,0.0,0.0,2.0
JetBlue Airways,2021-02-20,During-COVID,62.0,62,0,30,0,0,1,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-02-21,During-COVID,-10.5,0,0,22,0,0,2,0.0,0.0,16.0,29.0,0.0,5.0,0.0,0.0,2.0
JetBlue Airways,2021-02-22,During-COVID,-13.0,0,0,0,0,0,2,0.0,0.0,14.5,26.0,0.0,3.0,0.0,0.0,2.0
JetBlue Airways,2021-02-23,During-COVID,-20.0,0,0,0,0,0,1,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-02-24,During-COVID,-12.0,0,0,0,0,0,1,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-02-25,During-COVID,-7.5,0,0,0,0,0,2,0.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,2.0
JetBlue Airways,2021-02-26,During-COVID,-9.0,0,0,0,0,0,2,0.0,0.0,21.5,29.0,0.0,0.0,0.0,11.0,2.0
JetBlue Airways,2021-02-27,During-COVID,-3.0,0,0,0,0,0,1,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-02-28,During-COVID,18.0,4,0,3,0,39,2,0.0,0.0,36.5,4.0,0.0,12.0,0.0,43.0,2.0
JetBlue Airways,2021-03-01,During-COVID,0.5,0,0,0,0,0,2,0.0,0.0,35.5,35.0,0.0,36.0,0.0,0.0,2.0
JetBlue Airways,2021-03-02,During-COVID,-11.0,0,0,0,0,0,1,0.0,0.0,-18.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-03-03,During-COVID,-11.0,0,0,0,0,0,1,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-03-04,During-COVID,-17.0,0,0,0,0,0,2,0.0,0.0,-13.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2021-03-05,During-COVID,20.0,17,0,0,0,0,1,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-03-06,During-COVID,5.0,0,0,0,0,0,1,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-03-07,During-COVID,-7.5,0,0,0,0,0,2,0.0,0.0,-27.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2021-03-08,During-COVID,-11.0,0,0,0,0,0,1,0.0,0.0,-19.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-03-09,During-COVID,-20.0,0,0,0,0,0,1,0.0,0.0,-28.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-03-10,During-COVID,11.0,0,0,0,0,0,1,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-03-11,During-COVID,-9.5,0,0,0,0,0,2,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2021-03-12,During-COVID,-2.0,0,0,21,0,0,1,0.0,0.0,-16.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-03-13,During-COVID,22.5,44,0,0,0,0,2,0.0,0.0,-13.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2021-03-14,During-COVID,-10.0,0,0,0,0,0,2,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2021-03-15,During-COVID,-6.0,0,0,0,0,0,2,0.0,0.0,-17.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2021-03-16,During-COVID,-10.0,0,0,0,0,0,1,0.0,0.0,-26.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-03-17,During-COVID,-9.0,0,0,0,0,0,1,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-03-18,During-COVID,-11.333333333333334,0,0,0,0,0,3,0.0,0.0,-1.6666666666666667,0.0,0.0,0.0,0.0,0.0,3.0
JetBlue Airways,2021-03-19,During-COVID,-6.5,0,0,0,0,0,2,0.0,0.0,-19.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2021-03-20,During-COVID,9.5,31,0,1,0,0,2,0.0,0.0,-24.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2021-03-21,During-COVID,17.0,43,0,7,0,0,2,0.0,0.0,-25.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2021-03-22,During-COVID,-17.333333333333332,0,0,0,0,0,3,0.0,0.0,-28.666666666666668,0.0,0.0,0.0,0.0,0.0,3.0
JetBlue Airways,2021-03-23,During-COVID,-20.0,0,0,0,0,0,1,0.0,0.0,-28.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-03-24,During-COVID,-19.0,0,0,0,0,0,1,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-03-25,During-COVID,11.666666666666666,31,0,27,0,17,3,0.0,0.0,1.3333333333333333,0.0,0.0,17.0,0.0,0.0,3.0
JetBlue Airways,2021-03-26,During-COVID,-8.5,0,0,17,0,0,2,0.0,0.0,-13.5,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2021-03-27,During-COVID,46.5,75,13,49,0,0,2,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,2.0
JetBlue Airways,2021-03-28,During-COVID,148.0,0,0,0,0,288,2,0.0,0.0,90.0,15.0,0.0,18.0,0.0,147.0,2.0
JetBlue Airways,2021-03-29,During-COVID,38.666666666666664,0,0,2,0,144,3,0.0,0.0,-16.333333333333332,0.0,0.0,0.0,0.0,0.0,3.0
JetBlue Airways,2021-03-30,During-COVID,-14.0,0,0,0,0,0,1,0.0,0.0,-19.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-03-31,During-COVID,-17.0,0,0,0,0,0,1,0.0,0.0,102.0,66.0,0.0,0.0,0.0,36.0,1.0
JetBlue Airways,2021-04-01,During-COVID,2.6666666666666665,0,0,6,18,0,3,0.0,0.0,-1.6666666666666667,15.0,0.0,0.0,0.0,2.0,3.0
JetBlue Airways,2021-04-02,During-COVID,-8.0,0,0,0,0,0,1,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,1.0
JetBlue Airways,2021-04-03,During-COVID,-3.0,6,0,10,0,0,2,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,2.0
